"OPE_ID","INSTITUTION NAME","INSTITUTION CITY","INSTITUTION STATE","INSTITUTION TYPE AND CONTROL","TOTAL AWARDS","TOTAL RECIPIENTS"
"364200","TEXAS SOUTHERN UNIVERSITY","HOUSTON","TX","Public 4yr","25715569","5563"
"364400","TEXAS TECH UNIVERSITY","LUBBOCK","TX","Public 4yr","41385460","8997"
"364500","TEXAS WESLEYAN UNIVERSITY","FORT WORTH","TX","Private 4yr","4016673","923"
"364600","TEXAS WOMAN'S UNIVERSITY","DENTON","TX","Public 4yr","19239564","4648"
"364700","TRINITY UNIVERSITY","SAN ANTONIO","TX","Private 4yr","1782430","426"
"364800","TYLER JUNIOR COLLEGE","TYLER","TX","Public 4yr","20095755","5063"
"365100","UNIVERSITY OF DALLAS","IRVING","TX","Private 4yr","1449746","339"
"365200","UNIVERSITY OF HOUSTON","HOUSTON","TX","Public 4yr","68228168","15431"
"365400","UNIVERSITY OF ST THOMAS","HOUSTON","TX","Private 4yr","3291826","725"
"365600","UNIVERSITY OF TEXAS-ARLINGTON","ARLINGTON","TX","Public 4yr","55549396","13394"
"365800","UNIVERSITY OF TEXAS-AUSTIN","AUSTIN","TX","Public 4yr","45272636","9617"
"365900","UT HEALTH CENTER-SAN ANTONIO","SAN ANTONIO","TX","Public 4yr","1131883","278"
"366100","UNIVERSITY OF TEXAS-EL PASO","EL PASO","TX","Public 4yr","61299260","13181"
"366200","VICTORIA COLLEGE","VICTORIA","TX","Public 2yr","5002456","1487"
"366300","WAYLAND BAPTIST UNIVERSITY","PLAINVIEW","TX","Private 4yr","6276350","1643"
"366400","WEATHERFORD COLLEGE","WEATHERFORD","TX","Public 2yr","6309919","1619"
"366500","WEST TEXAS A&M UNIVERSITY","CANYON","TX","Public 4yr","12737818","2986"
"366800","WHARTON COUNTY JR COLLEGE","WHARTON","TX","Public 2yr","6508593","1717"
"366900","WILEY COLLEGE","MARSHALL","TX","Private 4yr","6036232","1103"
"367000","BRIGHAM YOUNG UNIVERSITY","PROVO","UT","Private 4yr","61328811","12482"
"367100","DIXIE STATE UNIVERSITY","ST GEORGE","UT","Public 4yr","16009382","3891"
"367200","LDS BUSINESS COLLEGE","SALT LAKE CITY","UT","Private 2yr","2969656","710"
"367400","STEVENS HENAGER COLLEGE","OGDEN","UT","Private 4yr","63036689","13234"
"367500","UNIVERSITY OF UTAH","SALT LAKE CITY","UT","Public 4yr","31783390","7375"
"367700","UTAH STATE UNIVERSITY","LOGAN","UT","Public 4yr","41742006","9467"
"367800","SOUTHERN UTAH UNIVERSITY","CEDAR CITY","UT","Public 4yr","13543734","2997"
"367900","SNOW COLLEGE","EPHRAIM","UT","Public 4yr","7160630","1720"
"368000","WEBER STATE UNIVERSITY","OGDEN","UT","Public 4yr","29397818","7261"
"368100","WESTMINSTER COLLEGE","SALT LAKE CITY","UT","Private 4yr","2563791","600"
"368200","BENNINGTON COLLEGE","BENNINGTON","VT","Private 4yr","721969","159"
"368300","CASTLETON STATE COLLEGE","CASTLETON","VT","Public 4yr","3045183","687"
"368400","CHAMPLAIN COLLEGE","BURLINGTON","VT","Private 4yr","4211424","1065"
"368500","COLLEGE OF ST JOSEPH","RUTLAND","VT","Private 4yr","653398","142"
"368600","GODDARD COLLEGE","PLAINFIELD","VT","Private 4yr","538036","140"
"368700","GREEN MOUNTAIN COLLEGE","POULTNEY","VT","Private 4yr","959012","212"
"368800","NORTHERN VERMONT UNIVERSITY","JOHNSON","VT","Public 4yr","2938514","742"
"368900","NORTHERN VERMONT UNIVERSITY LYNDON","LYNDONVILLE","VT","Public 4yr","2109726","488"
"369000","MARLBORO COLLEGE","MARLBORO","VT","Private 4yr","392803","82"
"369100","MIDDLEBURY COLLEGE","MIDDLEBURY","VT","Private 4yr","1962833","411"
"369200","NORWICH UNIVERSITY","NORTHFIELD","VT","Private 4yr","3762269","927"
"369300","SOUTHERN VERMONT COLLEGE","BENNINGTON","VT","Private 4yr","702366","158"
"369400","ST MICHAELS COLLEGE","COLCHESTER","VT","Private 4yr","1194357","271"
"369600","UNIVERSITY OF VERMONT","BURLINGTON","VT","Public 4yr","7721680","1843"
"369800","VERMONT TECHNICAL COLLEGE","RANDOLPH CENTER","VT","Public 4yr","2187813","541"
"370200","AVERETT UNIVERSITY","DANVILLE","VA","Private 4yr","2455185","596"
"370300","BLUEFIELD COLLEGE","BLUEFIELD","VA","Private 4yr","2501542","549"
"370400","BRIDGEWATER COLLEGE","BRIDGEWATER","VA","Private 4yr","2561268","601"
"370500","COLLEGE OF WILLIAM & MARY","WILLIAMSBURG","VA","Public 4yr","3644775","783"
"370600","CHRISTOPHER NEWPORT UNIVERSITY","NEWPORT NEWS","VA","Public 4yr","3109056","732"
"370700","RICHARD BLAND COLLEGE","PETERSBURG","VA","Public 2yr","1976028","458"
"370800","EASTERN MENNONITE UNIVERSITY","HARRISONBURG","VA","Private 4yr","1525626","354"
"370900","EMORY & HENRY COLLEGE","EMORY","VA","Private 4yr","1940804","429"
"371100","FERRUM COLLEGE","FERRUM","VA","Private 4yr","3250130","687"
"371200","TIDEWATER COMMUNITY COLLEGE","NORFOLK","VA","Public 2yr","36601419","10971"
"371300","HAMPDEN-SYDNEY COLLEGE","HAMPDEN-SYDNEY","VA","Private 4yr","790932","189"
"371400","HAMPTON UNIVERSITY","HAMPTON","VA","Private 4yr","6803363","1478"
"371500","HOLLINS UNIVERSITY","ROANOKE","VA","Private 4yr","1217024","259"
"371900","LONGWOOD UNIVERSITY","FARMVILLE","VA","Public 4yr","5055429","1143"
"372000","UNIVERSITY OF LYNCHBURG","LYNCHBURG","VA","Private 4yr","2970555","647"
"372100","JAMES MADISON UNIVERSITY","HARRISONBURG","VA","Public 4yr","13635243","3143"
"372300","MARY BALDWIN COLLEGE","STAUNTON","VA","Private 4yr","2846188","692"
"372400","MARYMOUNT UNIVERSITY","ARLINGTON","VA","Private 4yr","2898384","662"
"372600","AMERICAN NATIONAL UNIVERSITY","SALEM","VA","Proprietary 4yr","4362466","1462"
"372700","NORTHERN VA CMTY CLG","ANNANDALE","VA","Public 2yr","51974593","14144"
"372800","OLD DOMINION UNIVERSITY","NORFOLK","VA","Public 4yr","35875641","8213"
"373200","RADFORD UNIVERSITY","RADFORD","VA","Public 4yr","13904242","3090"
"373300","RANDOLPH-MACON COLLEGE","ASHLAND","VA","Private 4yr","1341335","315"
"373400","RANDOLPH COLLEGE","LYNCHBURG","VA","Private 4yr","1055248","242"
"373500","VIRGINIA COMMONWEALTH UNIVERSITY","RICHMOND","VA","Public 4yr","31672823","7050"
"373600","ROANOKE COLLEGE","SALEM","VA","Private 4yr","2178849","512"
"373700","SHENANDOAH UNIVERSITY","WINCHESTER","VA","Private 4yr","2285286","540"
"373800","SOUTHERN VIRGINIA UNIVERSITY","BUENA VISTA","VA","Private 4yr","2473036","520"
"374200","SWEET BRIAR COLLEGE","SWEET BRIAR","VA","Private 4yr","452200","94"
"374400","UNIVERSITY OF RICHMOND","RICHMOND","VA","Private 4yr","2813883","636"
"374500","UNIVERSITY OF VIRGINIA - SFS","CHARLOTTESVILLE","VA","Public 4yr","10212416","2210"
"374600","UNIVERSITY OF MARY WASHINGTON","FREDERICKSBURG","VA","Public 4yr","3925576","932"
"374700","UNIV OF VIRGINIA'S COLLEGE AT WISE","WISE","VA","Public 4yr","3406196","772"
"374800","EASTERN SHORE COMMUNITY COLLEGE","MELFA","VA","Public 2yr","935798","271"
"374900","GEORGE MASON UNIVERSITY","FAIRFAX","VA","Public 4yr","36696841","8240"
"375100","PATRICK HENRY COMMUNITY COLLEGE","MARTINSVILLE","VA","Public 2yr","3886631","1106"
"375300","VIRGINIA MILITARY INSTITUTE","LEXINGTON","VA","Public 4yr","1191186","264"
"375400","VIRGINIA POLYTECH INST & STATE UNIV","BLACKSBURG","VA","Public 4yr","19705521","4359"
"375800","DANVILLE COMMUNITY COLLEGE","DANVILLE","VA","Public 2yr","4546487","1256"
"375900","J. SARGEANT REYNOLDS COMMUNITY CLG","RICHMOND","VA","Public 2yr","11889556","3780"
"376000","VIRGINIA WESTERN CMTY COLLEGE","ROANOKE","VA","Public 2yr","7973134","2412"
"376100","WYTHEVILLE COMMUNITY COLLEGE","WYTHEVILLE","VA","Public 2yr","3712675","1041"
"376200","VIRGINIA UNIVERSITY OF LYNCHBURG","LYNCHBURG","VA","Private 2yr","1179579","329"
"376400","VIRGINIA STATE UNIVERSITY","PETERSBURG","VA","Public 4yr","14219509","3037"
"376500","NORFOLK STATE UNIVERSITY","NORFOLK","VA","Public 4yr","14715833","3184"
"376600","VIRGINIA UNION UNIVERSITY","RICHMOND","VA","Private 4yr","4873995","985"
"376700","VIRGINIA WESLEYAN UNIVERSITY","VIRGINIA BEACH","VA","Private 4yr","2679278","612"
"376800","WASHINGTON & LEE UNIVERSITY","LEXINGTON","VA","Private 4yr","772382","173"
"376900","BELLEVUE COLLEGE","BELLEVUE","WA","Public 4yr","6697271","1879"
"377000","BIG BEND COMMUNITY COLLEGE","MOSES LAKE","WA","Public 2yr","3630458","984"
"377100","CENTRAL WASHINGTON UNIVERSITY","ELLENSBURG","WA","Public 4yr","19459606","4373"
"377200","CENTRALIA COLLEGE","CENTRALIA","WA","Public 4yr","4101806","1091"
"377300","CLARK COLLEGE","VANCOUVER","WA","Public 4yr","11709910","3502"
"377400","COLUMBIA BASIN COLLEGE","PASCO","WA","Public 4yr","8926149","2472"
"377500","EASTERN WASHINGTON UNIVERSITY","CHENEY","WA","Public 4yr","19880857","4502"
"377600","EVERETT COMMUNITY COLLEGE","EVERETT","WA","Public 2yr","6291213","1919"
"377700","HERITAGE UNIVERSITY","TOPPENISH","WA","Private 4yr","2708281","592"
"377800","GONZAGA UNIVERSITY","SPOKANE","WA","Private 4yr","3103928","715"
"377900","GRAYS HARBOR COLLEGE","ABERDEEN","WA","Public 4yr","3903941","974"
"378000","GREEN RIVER COMMUNITY COLLEGE","AUBURN","WA","Public 4yr","7854593","2142"
"378100","HIGHLINE COMMUNITY COLLEGE","DES MOINES","WA","Public 4yr","7238024","1937"
"378200","LOWER COLUMBIA COLLEGE","LONGVIEW","WA","Public 2yr","5114880","1424"
"378300","NORTHWEST UNIVERSITY","KIRKLAND","WA","Private 4yr","2622590","655"
"378400","OLYMPIC COLLEGE","BREMERTON","WA","Public 4yr","6841773","1784"
"378500","PACIFIC LUTHERAN UNIVERSITY","TACOMA","WA","Private 4yr","3845498","890"
"378600","PENINSULA COLLEGE","PORT ANGELES","WA","Public 4yr","3211728","899"
"378700","SEATTLE CENTRAL COMMUNITY COLLEGE","SEATTLE","WA","Public 4yr","7209700","2081"
"378800","SEATTLE PACIFIC UNIVERSITY","SEATTLE","WA","Private 4yr","3930835","911"
"379000","SEATTLE UNIVERSITY","SEATTLE","WA","Private 4yr","4182306","996"
"379100","SHORELINE COMMUNITY COLLEGE","SEATTLE","WA","Public 2yr","5360983","1525"
"379200","SKAGIT VALLEY COLLEGE","MOUNT VERNON","WA","Public 4yr","5510561","1602"
"379300","SPOKANE COMMUNITY COLLEGE","SPOKANE","WA","Public 4yr","13276195","3386"
"379400","ST MARTIN'S UNIVERSITY","LACEY","WA","Private 4yr","2331825","542"
"379600","TACOMA COMMUNITY COLLEGE","TACOMA","WA","Public 4yr","8091989","2205"
"379700","UNIVERSITY OF PUGET SOUND","TACOMA","WA","Private 4yr","1634725","370"
"379800","UNIVERSITY OF WASHINGTON","SEATTLE","WA","Public 4yr","51357235","11329"
"379900","WALLA WALLA UNIVERSITY","COLLEGE PLACE","WA","Private 4yr","2273917","520"
"380000","WASHINGTON STATE UNIVERSITY","PULLMAN","WA","Public 4yr","38485261","8706"
"380100","WENATCHEE VALLEY COLLEGE","WENATCHEE","WA","Public 4yr","5415133","1393"
"380200","WESTERN WASHINGTON UNIVERSITY","BELLINGHAM","WA","Public 4yr","17778077","4147"
"380300","WHITMAN COLLEGE","WALLA WALLA","WA","Private 4yr","772341","176"
"380400","WHITWORTH UNIVERSITY","SPOKANE","WA","Private 4yr","3578852","859"
"380500","YAKIMA VALLEY COMMUNITY COLLEGE","YAKIMA","WA","Public 4yr","9957626","2660"
"380600","ALDERSON BROADDUS UNIVERSITY","PHILIPPI","WV","Private 4yr","2046030","464"
"380800","BETHANY COLLEGE","BETHANY","WV","Private 4yr","1225523","263"
"380900","BLUEFIELD STATE COLLEGE","BLUEFIELD","WV","Public 4yr","3788570","854"
"381000","CONCORD UNIVERSITY","ATHENS","WV","Public 4yr","4590429","993"
"381100","DAVIS & ELKINS COLLEGE","ELKINS","WV","Private 4yr","1814248","403"
"381200","FAIRMONT STATE UNIVERSITY","FAIRMONT","WV","Public 4yr","6744041","1588"
"381300","GLENVILLE STATE COLLEGE","GLENVILLE","WV","Public 4yr","3713225","926"
"381500","MARSHALL UNIVERSITY","HUNTINGTON","WV","Public 4yr","17915818","4050"
"381600","SOUTHERN WV COMMUNITY COLLEGE","MT GAY","WV","Public 2yr","4886770","1162"
"381800","UNIVERSITY OF CHARLESTON","CHARLESTON","WV","Private 4yr","2905939","749"
"381900","OHIO VALLEY COLLEGE","VIENNA","WV","Private 4yr","851483","183"
"382000","SALEM INTERNATIONAL UNIVERSITY","SALEM","WV","Proprietary 4yr","3189795","691"
"382200","SHEPHERD UNIVERSITY","SHEPHERDSTOWN","WV","Public 4yr","5134413","1190"
"382300","WEST LIBERTY UNIVERSITY","WEST LIBERTY","WV","Public 4yr","3969190","905"
"382600","WEST VIRGINIA STATE UNIVERSITY","INSTITUTE","WV","Public 4yr","5094754","1178"
"382700","WEST VIRGINIA UNIVERSITY","MORGANTOWN","WV","Public 4yr","30120599","6868"
"382800","WEST VIRGINIA UNIV AT PARKERSBURG","PARKERSBURG","WV","Public 4yr","5316980","1381"
"383000","WEST VIRGINIA WESLEYAN COLLEGE","BUCKHANNON","WV","Private 4yr","2086267","454"
"383100","WHEELING JESUIT UNIVERSITY","WHEELING","WV","Private 4yr","1092954","256"
"383200","ALVERNO COLLEGE","MILWAUKEE","WI","Private 4yr","3425243","848"
"383500","BELOIT COLLEGE","BELOIT","WI","Private 4yr","1499504","335"
"383700","CARDINAL STRITCH UNIVERSITY","MILWAUKEE","WI","Private 4yr","2309966","582"
"383800","CARROLL UNIVERSITY","WAUKESHA","WI","Private 4yr","2965855","733"
"383900","CARTHAGE COLLEGE","KENOSHA","WI","Private 4yr","3455004","811"
"384000","WESTERN TECHNICAL COLLEGE","LA CROSSE","WI","Public 2yr","6715979","1844"
"384200","CONCORDIA UNIVERSITY WISCONSIN","MEQUON","WI","Private 4yr","5498132","1528"
"384800","EDGEWOOD COLLEGE","MADISON","WI","Private 4yr","1986838","510"
"385000","SILVER LAKE COLLEGE","MANITOWOC","WI","Private 4yr","831438","187"
"385400","LAKELAND UNIVERSITY","PLYMOUTH","WI","Private 4yr","2526140","786"
"385600","LAWRENCE UNIVERSITY","APPLETON","WI","Private 4yr","1405472","317"
"386100","MARIAN UNIVERSITY","FOND DU LAC","WI","Private 4yr","2590521","608"
"386300","MARQUETTE UNIVERSITY","MILWAUKEE","WI","Private 4yr","6744364","1534"
"386600","MILWAUKEE AREA TECH COLLEGE","MILWAUKEE","WI","Public 2yr","25470035","8122"
"386800","MILWAUKEE SCHOOL OF ENGINEERING","MILWAUKEE","WI","Private 4yr","3076759","761"
"386900","MOUNT MARY UNIVERSITY","MILWAUKEE","WI","Private 4yr","2094101","439"
"387500","NORTHLAND COLLEGE","ASHLAND","WI","Private 4yr","1006400","239"
"388400","RIPON COLLEGE","RIPON","WI","Private 4yr","1162541","282"
"389200","ST. NORBERT COLLEGE","DE PERE","WI","Private 4yr","1792659","445"
"389500","UNIVERSITY OF WISCONSIN-MADISON","MADISON","WI","Public 4yr","19216749","4559"
"389600","UNIVERSITY OF WISCONSIN-MILWAUKEE","MILWAUKEE","WI","Public 4yr","32247250","7657"
"389700","UNIVERSITY OF WISCONSIN COLLEGES","MADISON","WI","Public 4yr","11755479","3211"
"389900","UNIVERSITY OF WISCONSIN-GREEN BAY","GREEN BAY","WI","Public 4yr","7812241","1987"
"391100","VITERBO UNIVERSITY","LA CROSSE","WI","Private 4yr","1934397","512"
"391500","UNIVERSITY OF WISCONSIN-STOUT","MENOMONIE","WI","Public 4yr","9291582","2272"
"391700","UNIVERSITY OF WISCONSIN-EAU CLAIRE","EAU CLAIRE","WI","Public 4yr","9995638","2452"
"391900","UNIVERSITY OF WISCONSIN-LA CROSSE","LA CROSSE","WI","Public 4yr","8239226","2036"
"392000","UNIVERSITY OF WISCONSIN-OSHKOSH","OSHKOSH","WI","Public 4yr","11703025","2886"
"392100","UNIVERSITY OF WISCONSIN-PLATTEVILLE","PLATTEVILLE","WI","Public 4yr","7579096","1927"
"392300","UNIVERSITY OF WISCONSIN-RIVER FALLS","RIVER FALLS","WI","Public 4yr","6722598","1659"
"392400","UNIVERSITY OF WISCONSIN-STEVENS POINT","STEVENS POINT","WI","Public 4yr","11489529","2664"
"392500","UNIVERSITY OF WISCONSIN-SUPERIOR","SUPERIOR","WI","Public 4yr","3736073","915"
"392600","UNIVERSITY OF WISCONSIN-WHITEWATER","WHITEWATER","WI","Public 4yr","13368460","3166"
"392800","CASPER COLLEGE","CASPER","WY","Public 2yr","3269581","888"
"392900","EASTERN WYOMING COLLEGE","TORRINGTON","WY","Public 2yr","813052","222"
"393000","NORTHERN WYOMING COMMUNITY COLLEGE DISTR","SHERIDAN","WY","Public 2yr","3338326","873"
"393100","NORTHWEST COLLEGE","POWELL","WY","Public 2yr","1925312","484"
"393200","UNIVERSITY OF WYOMING","LARAMIE","WY","Public 4yr","9549278","2285"
"393300","WESTERN WYOMING COMMUNITY COLLEGE","ROCK SPRINGS","WY","Public 2yr","2244756","578"
"393500","UNIV OF GUAM","MANGILAO","GU","Public 4yr","8009999","1835"
"393600","PONTIFICAL CATHOLIC UNIV OF PR","PONCE","PR","Private 4yr","31290775","6160"
"393700","UNIVERSITY OF THE SACRED HEART","SAN JUAN","PR","Private 4yr","14483135","2891"
"393900","INTER AMERICAN UNIVERSITY OF PUERTO RICO","AGUADILLA","PR","Private 4yr","16729254","3622"
"394000","INTER AMERICAN UNIVERSITY OF PUERTO RICO","SAN JUAN","PR","Private 4yr","16531240","4437"
"394100","UNIVERSIDAD DEL ESTE","CAROLINA","PR","Private 4yr","40811003","9068"
"394300","UNIVERSITY OF PUERTO RICO - HUMACAO UNIV","HUMACAO","PR","Public 4yr","13896520","2787"
"394400","UNIVERSITY OF PUERTO RICO - MAYAGUEZ","MAYAGUEZ","PR","Public 4yr","41294385","8172"
"394600","UNIVERSITY OF THE VIRGIN ISLANDS","ST. THOMAS","VI","Public 4yr","4418901","1004"
"394800","SAN FRANCISCO ART INSTITUTE","SAN FRANCISCO","CA","Private 4yr","458274","104"
"395400","UNIV OF CENTRAL FLORIDA","ORLANDO","FL","Public 4yr","111848922","25553"
"395500","UNIVERSITY OF WEST FLORIDA","PENSACOLA","FL","Public 4yr","17762380","4055"
"395600","DALTON STATE COLLEGE","DALTON","GA","Public 4yr","11316731","2794"
"396100","HARPER COLLEGE","PALATINE","IL","Public 2yr","12948074","3775"
"396500","BAY STATE COLLEGE","BOSTON","MA","Proprietary 4yr","1964003","471"
"396600","BOSTON ARCHITECTURAL COLLEGE","BOSTON","MA","Private 4yr","415515","114"
"396900","UNIVERSITY OF MINNESOTA-TWIN CITIES","MINNEAPOLIS","MN","Public 4yr","30218292","7032"
"397400","MESIVTHA TIFERETH JERUSALEM OF AMER","NEW YORK","NY","Private 4yr","111686","22"
"397600","RABBINICAL ACAD MESIVTA RABBI CHAIM","BROOKLYN","NY","Private 4yr","166210","33"
"397800","RABBINICAL SEMINARY OF AMERICA","FOREST HILLS","NY","Private 4yr","234582","52"
"398100","UNC SCHOOL OF THE ARTS","WINSTON-SALEM","NC","Public 4yr","1172917","258"
"398200","CLEVELAND INSTITUTE OF ART","CLEVELAND","OH","Private 4yr","1339610","284"
"398500","ORAL ROBERTS UNIVERSITY","TULSA","OK","Private 4yr","6458119","1361"
"398600","DESALES UNIVERSITY","CENTER VALLEY","PA","Private 4yr","2787122","685"
"398700","LA ROCHE COLLEGE","PITTSBURGH","PA","Private 4yr","2359819","512"
"398800","NEUMANN UNIVERSITY","ASTON","PA","Private 4yr","3494593","837"
"399000","FLORENCE-DARLINGTON TECH COLLEGE","FLORENCE","SC","Public 2yr","10980289","2928"
"399100","GREENVILLE TECHNICAL COLLEGE","GREENVILLE","SC","Public 2yr","20020524","5894"
"399200","PIEDMONT TECHNICAL COLLEGE","GREENWOOD","SC","Public 2yr","11173516","3094"
"399300","MIDLANDS TECHNICAL COLLEGE","COLUMBIA","SC","Public 2yr","18424709","5396"
"399400","SPARTANBURG COMMUNITY COLLEGE","SPARTANBURG","SC","Public 2yr","9282903","2616"
"399500","CENTRAL CAROLINA TECHNICAL COLLEGE","SUMTER","SC","Public 2yr","9270020","2546"
"399600","YORK TECHNICAL COLLEGE","ROCK HILL","SC","Public 2yr","7954663","2236"
"399800","CHATTANOOGA STATE COMMUNITY COLLEGE","CHATTANOOGA","TN","Public 2yr","15805596","4197"
"399900","CLEVELAND STATE COMMUNITY COLLEGE","CLEVELAND","TN","Public 2yr","4544832","1263"
"400300","CENTRAL TEXAS COLLEGE","KILLEEN","TX","Public 2yr","17507288","5628"
"400400","JOHN TYLER COMMUNITY COLLEGE","CHESTER","VA","Public 2yr","9327918","2876"
"400700","MADISON AREA TECHNICAL COLLEGE","MADISON","WI","Public 2yr","13162736","4147"
"400900","MESABI RANGE CMNTY & TECH COLLEGE","VIRGINIA","MN","Public 2yr","1805813","423"
"402400","GEORGIA NORTHWESTERN TECHNICAL COLLEGE","ROME","GA","Public 2yr","10719169","3143"
"402500","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","KNOXVILLE","TN","Public 2yr","1828657","606"
"402600","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","CROSSVILLE","TN","Public 2yr","896411","293"
"402700","UTAH VALLEY UNIVERSITY","OREM","UT","Public 4yr","54126428","13164"
"403300","ASHEVILLE BUNCOMBE TECH CMTY CLG","ASHEVILLE","NC","Public 2yr","9283850","2587"
"405700","NATIONAL AMERICAN UNIVERSITY","RAPID CITY","SD","Proprietary 4yr","18766493","5660"
"406200","PITT COMMUNITY COLLEGE","WINTERVILLE","NC","Public 2yr","18018041","4288"
"406900","UNIVERSITY OF MINNESOTA-CROOKSTON","CROOKSTON","MN","Public 4yr","2600991","710"
"407100","WALSH COLLEGE OF ACCT & BUS ADMN","TROY","MI","Private 4yr","816225","315"
"407200","NORTHWOOD UNIVERSITY","MIDLAND","MI","Private 4yr","4224170","1046"
"407500","ESTRN IOWA COMMUNITY COLLEGE DIST","DAVENPORT","IA","Public 2yr","9006968","2573"
"407600","KIRKWOOD COMMUNITY COLLEGE","CEDAR RAPIDS","IA","Public 2yr","16896211","4699"
"411700","GRADY HEALTH SYSTEM","ATLANTA","GA","Public 2yr","155306","33"
"423300","MERCY/ST. LUKE'S SCH RAD TECH","CEDAR RAPIDS","IA","Private 2yr","19800","5"
"445200","MONTGOMERY COUNTY COMMUNITY COLLEGE","BLUE BELL","PA","Public 2yr","11019531","3476"
"448000","DE ANZA COLLEGE","CUPERTINO","CA","Public 2yr","14405678","3993"
"448100","OHLONE COLLEGE","FREMONT","CA","Public 2yr","5825760","1562"
"448400","JOHN F. KENNEDY UNIVERSITY","PLEASANT HILL","CA","Private 4yr","150410","48"
"450200","CITY COLLEGE OF SAN FRANCISCO","SAN FRANCISCO","CA","Public 2yr","14747626","3924"
"450300","ALTIERUS CAREER COLLEGE","COLORADO SPRINGS","CO","Private 2yr","1077692","283"
"450600","COLORADO MOUNTAIN COLLEGE","GLENWOOD SPRINGS","CO","Public 4yr","3647237","1032"
"450700","EVEREST COLLEGE","THORNTON","CO","Private 2yr","321807","80"
"450800","UNIVERSITY OF COLORADO DENVER","DENVER","CO","Public 4yr","19057087","4481"
"450900","UNIV OF COLORADO AT COLO SPRINGS","COLORADO SPRINGS","CO","Public 4yr","15698965","3774"
"451300","HOUSATONIC COMMUNITY COLLEGE","BRIDGEPORT","CT","Public 2yr","9556285","2948"
"454900","LEEWARD COMMUNITY COLLEGE","PEARL CITY","HI","Public 2yr","6862412","1963"
"456000","GEM CITY COLLEGE","QUINCY","IL","Proprietary 2yr","57043","16"
"456800","MIDSTATE COLLEGE","PEORIA","IL","Proprietary 4yr","678020","244"
"457900","INTERNATIONAL BUSINESS COLLEGE","INDIANAPOLIS","IN","Proprietary 2yr","2296072","446"
