"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"2517500","16967","FORT BELKNAP COLLEGE","MT","public 2 year","119","310563"
"2343000","16616","FORT PECK COMMUNITY COLLEGE","MT","public 2 year","236","604884"
"3778300","37783","HEALTH WORKS INSTITUTE","MT","proprietary","19","35235"
"2286600","16135","LITTLE BIG HORN COLLEGE","MT","public 2 year","188","568885"
"252800","2528","MILES COMMUNITY COLLEGE","MT","public 2 year","203","492767"
"3205300","32053","MODERN BEAUTY SCHOOL","MT","proprietary","22","47166"
"253000","2530","MONTANA STATE UNIVERSITY - BILLINGS","MT","public 4 year","1665","4115206"
"253200","2532","MONTANA STATE UNIVERSITY - BOZEMAN","MT","public 4 year","2906","7216145"
"253300","2533","MONTANA STATE UNIVERSITY - NORTHERN","MT","public 4 year","698","1835313"
"931400","9314","MONTANA STATE UNIVERSITY GREAT FALLS COLLEGE OF TECHN","MT","public 2 year","751","1721918"
"253100","2531","MONTANA TECH OF THE UNIVERSITY OF MONTANA","MT","public 4 year","851","2215140"
"253400","2534","ROCKY MOUNTAIN COLLEGE","MT","private 4 year","269","712784"
"2143400","15023","SALISH KOOTENAI COLLEGE","MT","public 4 year","628","1727621"
"2610900","26109","STONE CHILD COLLEGE","MT","public 2 year","212","569714"
"252700","2527","UNIVERSITY OF GREAT FALLS","MT","private 4 year","367","866618"
"253600","2536","UNIVERSITY OF MONTANA (THE)","MT","public 4 year","3920","10355756"
"757000","7570","UNIVERSITY OF MONTANA HELENA COLLEGE OF TECHNOLOGY","MT","public 2 year","410","930626"
"253700","2537","UNIVERSITY OF MONTANA WESTERN (THE)","MT","public 4 year","549","1391498"
"546300","5463","ALAMANCE COMMUNITY COLLEGE","NC","public 2 year","1359","3067712"
"3237300","32373","ANSON COLLEGE OF COSMETOLOGY","NC","proprietary","3","10800"
"3513400","35134","APEX SCHOOL OF THEOLOGY","NC","private 4 year","33","82627"
"290600","2906","APPALACHIAN STATE UNIVERSITY","NC","public 4 year","2530","6334807"
"2110500","14578","ART INSTITUTE OF CHARLOTTE (THE)","NC","proprietary","859","1817645"
"403300","4033","ASHEVILLE BUNCOMBE TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","1330","2886063"
"290800","2908","BARTON COLLEGE","NC","private 4 year","428","1017774"
"855800","8558","BEAUFORT COUNTY COMMUNITY COLLEGE","NC","public 2 year","702","1700995"
"291000","2910","BELMONT ABBEY COLLEGE","NC","private 4 year","413","1023811"
"291100","2911","BENNETT COLLEGE","NC","private 4 year","383","1166773"
"798700","7987","BLADEN COMMUNITY COLLEGE","NC","public 2 year","1094","2723302"
"968400","9684","BLUE RIDGE COMMUNITY COLLEGE","NC","public 2 year","497","993638"
"291200","2912","BREVARD COLLEGE","NC","private 4 year","219","584187"
"781400","7814","BROOKSTONE COLLEGE OF BUSINESS","NC","proprietary","409","679027"
"2170700","15285","BRUNSWICK COMMUNITY COLLEGE","NC","public 2 year","504","1163231"
"647700","15358","CABARRUS COLLEGE OF HEALTH SCIENCES","NC","private 4 year","93","182366"
"483500","4835","CALDWELL COMMUNITY COLLEGE & TECHNICAL INSTITUTE","NC","public 2 year","1334","2953195"
"291300","2913","CAMPBELL UNIVERSITY","NC","private 4 year","1074","2813874"
"532000","5320","CAPE FEAR COMMUNITY COLLEGE","NC","public 2 year","2020","4647454"
"3777300","37773","CAROLINA ACADEMY OF COSMETIC ART & SCIENCE","NC","proprietary","160","360570"
"2286300","16130","CAROLINA BEAUTY COLLEGE","NC","proprietary","833","1793383"
"3570300","35703","CAROLINA CHRISTIAN COLLEGE","NC","private 4 year","10","30650"
"808100","8081","CARTERET COMMUNITY COLLEGE","NC","public 2 year","668","1425597"
"291400","2914","CATAWBA COLLEGE","NC","private 4 year","392","1021719"
"531800","5318","CATAWBA VALLEY COMMUNITY COLLEGE","NC","public 2 year","1422","2954415"
"544900","5449","CENTRAL CAROLINA COMMUNITY COLLEGE","NC","public 2 year","1456","3424234"
"291500","2915","CENTRAL PIEDMONT COMMUNITY COLLEGE - CENTRAL","NC","public 2 year","4661","10182768"
"3104200","31042","CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY","NC","public 2 year","90","132029"
"2558900","17159","CHEVEUX SCHOOL OF HAIR DESIGN","NC","proprietary","53","126785"
"291600","2916","CHOWAN UNIVERSITY","NC","private 4 year","452","1213712"
"808200","8082","CLEVELAND COMMUNITY COLLEGE","NC","public 2 year","1384","3292015"
"531600","5316","COASTAL CAROLINA COMMUNITY COLLEGE","NC","public 2 year","1490","3476496"
"291700","2917","COLLEGE OF THE ALBEMARLE","NC","public 2 year","706","1683777"
"3064400","30644","COSMETOLOGY INSTITUTE OF BEAUTY ARTS & SCIENCES (THE)","NC","proprietary","106","270219"
"679900","8086","CRAVEN COMMUNITY COLLEGE","NC","public 2 year","982","2385111"
"291800","2918","DAVIDSON COLLEGE","NC","private 4 year","109","307375"
"291900","2919","DAVIDSON COUNTY COMMUNITY COLLEGE","NC","public 2 year","1349","2915628"
"292000","2920","DUKE UNIVERSITY","NC","private 4 year","604","1674875"
"3748500","37485","DURHAM BEAUTY ACADEMY","NC","proprietary","100","228103"
"544800","5448","DURHAM TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","1635","3352955"
"292300","2923","EAST CAROLINA UNIVERSITY","NC","public 4 year","4912","13519731"
"885500","8855","EDGECOMBE COMMUNITY COLLEGE","NC","public 2 year","1428","3297410"
"292600","2926","ELIZABETH CITY STATE UNIVERSITY","NC","public 4 year","1721","5339862"
"292700","2927","ELON UNIVERSITY","NC","private 4 year","337","855702"
"2210400","15211","FAYETTEVILLE BEAUTY COLLEGE","NC","proprietary","32","78300"
"292800","2928","FAYETTEVILLE STATE UNIVERSITY","NC","public 4 year","3442","9785330"
"764000","7640","FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","4598","11927144"
"531700","5317","FORSYTH TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","2081","4878285"
"292900","2929","GARDNER-WEBB UNIVERSITY","NC","private 4 year","1125","2965705"
"297300","2973","GASTON COLLEGE","NC","public 2 year","1676","3781023"
"293000","2930","GREENSBORO COLLEGE","NC","private 4 year","310","822480"
"293100","2931","GUILFORD COLLEGE","NC","private 4 year","1040","2536482"
"483800","4838","GUILFORD TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","4129","9812194"
"2238700","15789","HAIRSTYLING INSTITUTE OF CHARLOTTE","NC","proprietary","12","37300"
"798600","7986","HALIFAX COMMUNITY COLLEGE","NC","public 2 year","1002","2298768"
"808300","8083","HAYWOOD COMMUNITY COLLEGE","NC","public 2 year","674","1591049"
"3089300","30893","HERITAGE BIBLE COLLEGE","NC","private 4 year","84","217254"
"293300","2933","HIGH POINT UNIVERSITY","NC","private 4 year","805","2061547"
"293400","2934","ISOTHERMAL COMMUNITY COLLEGE","NC","public 2 year","912","2114245"
"768700","7687","JAMES SPRUNT COMMUNITY COLLEGE","NC","public 2 year","495","1223649"
"293500","13819","JOHN WESLEY COLLEGE","NC","private 4 year","69","145144"
"293600","2936","JOHNSON C. SMITH UNIVERSITY","NC","private 4 year","963","2860200"
"933600","9336","JOHNSTON COMMUNITY COLLEGE","NC","public 2 year","904","1995996"
"293700","2937","KING'S COLLEGE","NC","proprietary","381","1002563"
"293900","2939","LEES-MCRAE COLLEGE","NC","private 4 year","279","748465"
"294000","2940","LENOIR COMMUNITY COLLEGE","NC","public 2 year","1292","3271089"
"294100","2941","LENOIR-RHYNE COLLEGE","NC","private 4 year","375","964658"
"1192600","11926","LEON'S BEAUTY SCHOOL","NC","proprietary","63","172429"
"294200","2942","LIVINGSTONE COLLEGE","NC","private 4 year","892","2368568"
"294300","2943","LOUISBURG COLLEGE","NC","private 2 year","506","1333319"
"294400","2944","MARS HILL COLLEGE","NC","private 4 year","539","1422125"
"798800","7988","MARTIN COMMUNITY COLLEGE","NC","public 2 year","470","1093322"
"1119700","11197","MAYLAND COMMUNITY COLLEGE","NC","public 2 year","351","789393"
"808500","8085","MCDOWELL TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","525","1136117"
"3361300","33613","MEDICAL ARTS SCHOOL (THE)","NC","proprietary","68","157278"
"647800","6478","MERCY SCHOOL OF NURSING","NC","public 2 year","36","73287"
"294500","2945","MEREDITH COLLEGE","NC","private 4 year","506","1296141"
"294600","2946","METHODIST COLLEGE","NC","private 4 year","608","1556239"
"294700","2947","MITCHELL COMMUNITY COLLEGE","NC","public 2 year","847","1972083"
"2056500","13670","MITCHELLS HAIR STYLING ACADEMY","NC","proprietary","110","245672"
"2227900","14793","MITCHELL'S HAIR STYLING ACADEMY","NC","proprietary","4","12794"
"2227800","14858","MITCHELL'S HAIR STYLING ACADEMY","NC","proprietary","2","594"
"808700","8087","MONTGOMERY COMMUNITY COLLEGE","NC","public 2 year","482","1125835"
"1179900","11799","MONTGOMERY'S HAIRSTYLING ACADEMY","NC","proprietary","60","156251"
"294800","2948","MONTREAT COLLEGE","NC","private 4 year","350","781373"
"294900","2949","MOUNT OLIVE COLLEGE","NC","private 4 year","1303","2746515"
"2205000","13850","MR DAVID'S SCHOOL OF HAIR DESIGN","NC","proprietary","30","87636"
"855700","8557","NASH COMMUNITY COLLEGE","NC","public 2 year","978","1928912"
"3827300","38273","NEW LIFE THEOLOGICAL SEMINARY","NC","private 4 year","18","37044"
"290500","2905","NORTH CAROLINA AGRICULTURAL AND TECHNICAL STATE UNIVE","NC","public 4 year","4684","13307114"
"295000","2950","NORTH CAROLINA CENTRAL UNIVERSITY","NC","public 4 year","3578","10458839"
"398100","3981","NORTH CAROLINA SCHOOL OF THE ARTS","NC","public 4 year","160","483651"
"297200","2972","NORTH CAROLINA STATE UNIVERSITY","NC","public 4 year","3801","10233570"
"295100","2951","NORTH CAROLINA WESLEYAN COLLEGE","NC","private 4 year","839","2262176"
"703100","7031","PAMLICO COMMUNITY COLLEGE","NC","public 2 year","204","449992"
"295300","2953","PEACE COLLEGE","NC","private 4 year","239","674766"
"295500","2955","PFEIFFER UNIVERSITY","NC","private 4 year","436","1065792"
"295600","2956","PIEDMONT BAPTIST COLLEGE AND GRADUATE SCHOOL","NC","private 4 year","118","295490"
"964600","9646","PIEDMONT COMMUNITY COLLEGE","NC","public 2 year","814","1971688"
"2560600","17191","PINNACLE INSTITUTE OF COSMETOLOGY","NC","proprietary","25","59628"
"406200","4062","PITT COMMUNITY COLLEGE","NC","public 2 year","2202","5392868"
"295700","2957","QUEENS UNIVERSITY OF CHARLOTTE","NC","private 4 year","468","1029893"
"544700","5447","RANDOLPH COMMUNITY COLLEGE","NC","public 2 year","780","1729351"
"4115700","41157","REGINA'S COLLEGE OF BEAUTY","NC","proprietary","13","25773"
"546400","5464","RICHMOND COMMUNITY COLLEGE","NC","public 2 year","1030","2541512"
"2280900","14101","ROANOKE BIBLE COLLEGE","NC","private 4 year","78","205427"
"861300","8613","ROANOKE CHOWAN COMMUNITY COLLEGE","NC","public 2 year","793","1722844"
"861200","8612","ROBESON COMMUNITY COLLEGE","NC","public 2 year","1872","4704180"
"295800","2958","ROCKINGHAM COMMUNITY COLLEGE","NC","public 2 year","690","1557022"
"575400","5754","ROWAN-CABARRUS COMMUNITY COLLEGE","NC","public 2 year","2165","4930784"
"296000","2960","SALEM COLLEGE","NC","private 4 year","334","859474"
"789200","7892","SAMPSON COMMUNITY COLLEGE","NC","public 2 year","764","1762985"
"296100","2961","SANDHILLS COMMUNITY COLLEGE","NC","public 2 year","1453","3424563"
"3109000","31090","SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA","NC","proprietary","228","397848"
"296200","2962","SHAW UNIVERSITY","NC","private 4 year","1926","5617456"
"1026400","10264","SOUTH COLLEGE","NC","proprietary","168","365716"
"798500","7985","SOUTH PIEDMONT COMMUNITY COLLEGE","NC","public 2 year","922","1919052"
"296400","2964","SOUTHEASTERN COMMUNITY COLLEGE","NC","public 2 year","1352","3440631"
"846600","8466","SOUTHWESTERN COMMUNITY COLLEGE","NC","public 2 year","680","1529671"
"296800","2968","ST AUGUSTINES COLLEGE","NC","private 4 year","939","2795071"
"296700","2967","ST. ANDREWS PRESBYTERIAN COLLEGE","NC","private 4 year","199","530813"
"1119400","11194","STANLY COMMUNITY COLLEGE","NC","public 2 year","707","1642226"
"297000","2970","SURRY COMMUNITY COLLEGE","NC","public 2 year","923","1839978"
"943000","9430","TRI-COUNTY COMMUNITY COLLEGE","NC","public 2 year","430","968823"
"297400","2974","UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL-","NC","public 4 year","2376","6382777"
"297500","2975","UNIVERSITY OF NORTH CAROLINA - CHARLOTTE","NC","public 4 year","4644","12009162"
"297600","2976","UNIVERSITY OF NORTH CAROLINA - GREENSBORO","NC","public 4 year","3970","10150625"
"290700","2907","UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE","NC","public 4 year","785","2006670"
"295400","2954","UNIVERSITY OF NORTH CAROLINA AT PEMBROKE","NC","public 4 year","2611","6410865"
"298400","2984","UNIVERSITY OF NORTH CAROLINA AT WILMINGTON (THE)","NC","public 4 year","2160","5501018"
"990300","9903","VANCE - GRANVILLE COMMUNITY COLLEGE","NC","public 2 year","2027","4330075"
"297800","2978","WAKE FOREST UNIVERSITY","NC","private 4 year","272","712700"
"484400","4844","WAKE TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","2150","4110604"
"297900","2979","WARREN WILSON COLLEGE","NC","private 4 year","205","506163"
"648300","6483","WATTS SCHOOL OF NURSING","NC","private 2 year","7","13300"
"298000","8216","WAYNE COMMUNITY COLLEGE","NC","public 2 year","1406","3282769"
"298100","2981","WESTERN CAROLINA UNIVERSITY","NC","public 4 year","1899","4834630"
"298200","2982","WESTERN PIEDMONT COMMUNITY COLLEGE","NC","public 2 year","1348","3346129"
"298300","2983","WILKES COMMUNITY COLLEGE","NC","public 2 year","1020","2332096"
"484500","4845","WILSON TECHNICAL COMMUNITY COLLEGE","NC","public 2 year","1099","2582260"
"298500","2985","WINGATE UNIVERSITY","NC","private 4 year","370","957427"
"3009500","30095","WINSTON-SALEM BARBER SCHOOL","NC","proprietary","53","124453"
"298600","2986","WINSTON-SALEM STATE UNIVERSITY","NC","public 4 year","3021","8633749"
"484600","4846","AAKERS COLLEGE","ND","proprietary","969","1819629"
"298800","2988","BISMARCK STATE COLLEGE","ND","public 4 year","888","2226713"
"2236500","15793","CANKDESKA CIKANA (LITTLE HOOP) COMMUNITY COLLEGE","ND","public 2 year","230","539965"
"298900","2989","DICKINSON STATE UNIVERSITY","ND","public 4 year","682","1692029"
"2553700","15536","FORT BERTHOLD COMMUNITY COLLEGE","ND","public 2 year","33","67338"
"2298200","16232","HEADQUARTERS ACADEMY OF HAIR DESIGN","ND","proprietary","59","140861"
"299000","2990","JAMESTOWN COLLEGE","ND","private 4 year","271","671711"
"775600","7756","JOSEFS SCHOOL OF HAIR DESIGN","ND","proprietary","38","82707"
"1040600","10406","JOSEF'S SCHOOL OF HAIR DESIGN","ND","proprietary","38","63791"
"299100","2991","LAKE REGION STATE COLLEGE","ND","public 2 year","275","675286"
"299300","2993","MAYVILLE STATE UNIVERSITY","ND","public 4 year","243","597333"
"935400","9354","MEDCENTER ONE COLLEGE OF NURSING","ND","private 4 year","35","93388"
"299400","2994","MINOT STATE UNIVERSITY","ND","public 4 year","1050","2613524"
"299500","2995","MINOT STATE UNIVERSITY - BOTTINEAU","ND","public 2 year","221","578742"
"3087200","16929","MOLER BARBER COLLEGE OF HAIR STYLING","ND","proprietary","4","6112"
"299600","2996","NORTH DAKOTA STATE COLLEGE OF SCIENCE","ND","public 2 year","791","1982634"
"299700","2997","NORTH DAKOTA STATE UNIVERSITY OF AGRICULTURE & APPLIE","ND","public 4 year","2195","5213043"
"1229500","12295","R D HAIRSTYLING COLLEGE","ND","proprietary","19","40469"
"4031300","40313","SALON PROFESSIONAL ACADEMY (THE)","ND","proprietary","32","81986"
"2188200","14993","SITTING BULL COLLEGE","ND","public 4 year","229","570532"
"1205900","12059","TRINITY BIBLE COLLEGE","ND","private 4 year","213","588079"
"2301100","9450","TURTLE MOUNTAIN COMMUNITY COLLEGE","ND","private 4 year","390","1087222"
"2242900","14470","UNITED TRIBES TECHNICAL COLLEGE","ND","private 2 year","518","1406597"
"299200","2992","UNIVERSITY OF MARY","ND","private 4 year","625","1543840"
"300500","3005","UNIVERSITY OF NORTH DAKOTA","ND","public 4 year","2085","5042279"
"300800","3008","VALLEY CITY STATE UNIVERSITY","ND","public 4 year","234","567034"
"300700","3007","WILLISTON STATE COLLEGE","ND","public 2 year","357","910778"
"849200","8492","ALEGENT HEALTH SCHOOLS","NE","private 4 year","12","40200"
"974300","2538","BELLEVUE UNIVERSITY","NE","private 4 year","1345","2712700"
"639900","6399","BRYAN LGH COLLEGE OF HEALTH SCIENCES","NE","private 4 year","89","139550"
"961700","9617","CAPITOL SCHOOLS OF HAIRSTYLING AND ESTHETICS","NE","proprietary","61","134570"
"2099500","14468","CENTRAL COMMUNITY COLLEGE","NE","public 2 year","1798","3586342"
"253900","2539","CHADRON STATE COLLEGE","NE","public 4 year","758","1869497"
"986200","9862","CLARKSON COLLEGE","NE","private 4 year","176","403211"
"2079700","14176","COLLEGE OF HAIR DESIGN","NE","proprietary","127","302057"
"254000","2540","COLLEGE OF SAINT MARY","NE","private 4 year","471","1225646"
"254100","2541","CONCORDIA UNIVERSITY","NE","private 4 year","283","693630"
"3164300","31643","CREATIVE CENTER (THE)","NE","proprietary","49","144399"
"254200","2542","CREIGHTON UNIVERSITY","NE","private 4 year","639","1613104"
"254300","2543","DANA COLLEGE","NE","private 4 year","200","492710"
"254400","2544","DOANE COLLEGE","NE","private 4 year","478","1170544"
"254700","2547","GRACE UNIVERSITY","NE","private 4 year","140","300879"
"254800","2548","HASTINGS COLLEGE","NE","private 4 year","290","728862"
"1151900","11519","JOSEPH'S COLLEGE OF BEAUTY","NE","proprietary","379","1028763"
"952300","9523","LA'JAMES INTERNATIONAL COLLEGE","NE","proprietary","80","197651"
"3323300","33233","LITTLE PRIEST TRIBAL COLLEGE","NE","private 2 year","80","208705"
"1258600","4432","METROPOLITAN COMMUNITY COLLEGE","NE","public 2 year","3799","5555215"
"255300","2553","MIDLAND LUTHERAN COLLEGE","NE","private 4 year","356","827876"
"255700","2557","MID-PLAINS COMMUNITY COLLEGE","NE","public 2 year","687","1606460"
"3279300","32793","MYOTHERAPY INSTITUTE","NE","proprietary","26","44333"
"1297600","12976","NEBRASKA CHRISTIAN COLLEGE","NE","private 4 year","63","159811"
"2550800","15339","NEBRASKA INDIAN COMMUNITY COLLEGE","NE","private 2 year","29","43014"
"640400","9937","NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH","NE","private 4 year","159","378075"
"255500","2555","NEBRASKA WESLEYAN UNIVERSITY","NE","private 4 year","437","1047597"
"1166700","2556","NORTHEAST COMMUNITY COLLEGE","NE","public 2 year","1225","2860444"
"3127300","31273","OMAHA SCHOOL OF MASSAGE THERAPY","NE","proprietary","51","103042"
"255900","2559","PERU STATE COLLEGE","NE","public 4 year","520","1304947"
"2508300","7591","SOUTHEAST COMMUNITY COLLEGE","NE","public 2 year","2902","5161716"
"256300","2563","UNION COLLEGE","NE","private 4 year","284","788207"
"3821400","38214","UNIVERSAL COLLEGE OF HEALING ARTS","NE","proprietary","19","39677"
"256500","2565","UNIVERSITY OF NEBRASKA","NE","public 4 year","3284","7878420"
"255100","2551","UNIVERSITY OF NEBRASKA - KEARNEY","NE","public 4 year","1704","4129871"
"255400","2554","UNIVERSITY OF NEBRASKA - OMAHA","NE","public 4 year","2495","5893544"
"689500","6895","UNIVERSITY OF NEBRASKA MEDICAL CENTER","NE","public 4 year","248","621699"
"750100","7501","VATTEROTT COLLEGE","NE","proprietary","682","1800101"
"256600","2566","WAYNE STATE COLLEGE","NE","public 4 year","1024","2624237"
"256000","2560","WESTERN NEBRASKA COMMUNITY COLLEGE","NE","public 2 year","634","1449064"
"2610500","26105","XENON INTERNATIONAL ACADEMY II","NE","proprietary","91","211400"
"256700","2567","YORK COLLEGE","NE","private 4 year","165","430993"
"473300","4733","CHESTER COLLEGE OF NEW ENGLAND","NH","private 4 year","82","190617"
"257200","2572","COLBY-SAWYER COLLEGE","NH","private 4 year","148","387034"
"849300","8493","CONTINENTAL ACADEMIE OF HAIR DESIGN","NH","proprietary","15","31246"
"1318900","13189","CONTINENTAL ACADEMIE OF HAIR DESIGN","NH","proprietary","24","57905"
"473100","4731","DANIEL WEBSTER COLLEGE","NH","private 4 year","176","418000"
"257300","2573","DARTMOUTH COLLEGE","NH","private 4 year","531","1393640"
"864500","14177","EMPIRE BEAUTY SCHOOL","NH","proprietary","139","283383"
"2179600","15403","EMPIRE BEAUTY SCHOOL","NH","proprietary","184","379546"
"2300200","16275","ESTHETICS INSTITUTE AT CONCORD ACADEMY","NH","proprietary","8","18522"
"257500","2575","FRANKLIN PIERCE UNIVERSITY","NH","private 4 year","592","1194378"
"3101300","31013","GRANITE STATE COLLEGE","NH","public 4 year","463","872403"
"472900","4729","HESSER COLLEGE","NH","proprietary","2204","4926055"
"2245400","15836","KEENE BEAUTY ACADEMY","NH","proprietary","36","76023"
"259000","2590","KEENE STATE COLLEGE","NH","public 4 year","726","1714603"
"702500","7025","LEBANON COLLEGE","NH","private 2 year","7","22599"
"473000","4730","MCINTOSH COLLEGE","NH","proprietary","553","1235848"
"2174800","15356","MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS","NH","proprietary","74","132238"
"257900","2579","NEW ENGLAND COLLEGE","NH","private 4 year","224","578521"
"2247000","15845","NEW ENGLAND SCHOOL OF HAIR DESIGN","NH","proprietary","30","78935"
"755500","7555","NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE - LACONIA","NH","public 2 year","264","547877"
"258200","2582","NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE AT MANCHEST","NH","public 2 year","439","840488"
"923600","9236","NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE-NASHUA","NH","public 2 year","345","734010"
"258300","2583","NEW HAMPSHIRE COMMUNITY TECHNICAL COLLEGE-STRATHAM","NH","public 2 year","290","569778"
"756000","7560","NEW HAMPSHIRE COMMUNITYTECHNICAL COLLEGE - CLAREMONT","NH","public 2 year","247","497838"
"529100","5291","NEW HAMPSHIRE COMMUNITYTECHNICAL COLLEGE AT BERLIN/LA","NH","public 2 year","324","693065"
"3729300","37293","NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS","NH","proprietary","14","29235"
"3182300","31823","NEW HAMPSHIRE INSTITUTE OF ART","NH","private 4 year","93","235555"
"258100","2581","NEW HAMPSHIRE TECHNICAL INSTITUTE","NH","public 2 year","677","1326629"
"259100","2591","PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF","NH","public 4 year","813","1943214"
"2211600","13558","PORTSMOUTH BEAUTY SCHOOL OF HAIR DESIGN","NH","proprietary","16","36783"
"258600","2586","RIVIER COLLEGE","NH","private 4 year","271","636637"
"258700","2587","SAINT ANSELM COLLEGE","NH","private 4 year","212","499769"
"2140400","15016","SAINT JOSEPH SCHOOL OF PRACTICAL NURSING","NH","private 2 year","37","96657"
"3305300","33053","SECOND START","NH","private 2 year","49","125518"
"258000","2580","SOUTHERN NEW HAMPSHIRE UNIVERSITY","NH","private 4 year","925","1668230"
"3043100","30431","THOMAS MORE COLLEGE OF LIBERAL ARTS","NH","private 4 year","22","66800"
"258900","2589","UNIVERSITY OF NEW HAMPSHIRE","NH","public 4 year","1899","4733939"
"3437300","34373","UPPER VALLEY TEACHER INSTITUTE","NH","private 2 year","18","50200"
"3389300","33893","ACADEMY OF MASSAGE THERAPY","NJ","proprietary","60","128782"
"2525900","16954","ARTISTIC ACADEMY OF HAIR DESIGN","NJ","proprietary","52","105376"
"259600","2596","ATLANTIC CAPE COMMUNITY COLLEGE","NJ","public 2 year","2846","6141345"
"4081300","40813","BAIS MEDRASH TORAS CHESED","NJ","private 4 year","19","68225"
"2132300","14968","BERDAN INSTITUTE","NJ","proprietary","379","782429"
"473600","4736","BERGEN COMMUNITY COLLEGE","NJ","public 2 year","3060","7497430"
"2312000","16349","BERGEN COUNTY TECHNICAL SCHOOLS","NJ","public 2 year","20","49620"
"750200","7502","BERKELEY COLLEGE","NJ","proprietary","1727","4132723"
"794700","3972","BETH MEDRASH GOVOHA OF AMERICA","NJ","private 4 year","1617","5274359"
"259700","2597","BLOOMFIELD COLLEGE","NJ","private 4 year","1316","3273961"
"840400","8404","BROOKDALE COMMUNITY COLLEGE","NJ","public 2 year","2867","6496275"
"773000","7730","BURLINGTON COUNTY COLLEGE - PEMBERTON CAMPUS","NJ","public 2 year","1379","3112109"
"259800","2598","CALDWELL COLLEGE","NJ","private 4 year","567","1142735"
"686500","6865","CAMDEN COUNTY COLLEGE","NJ","public 2 year","3846","8746795"
"907800","9078","CAPRI INSTITUTE OF HAIR DESIGN","NJ","proprietary","95","196621"
"2103700","14551","CAPRI INSTITUTE OF HAIR DESIGN","NJ","proprietary","66","117527"
"2183600","15558","CAPRI INSTITUTE OF HAIR DESIGN","NJ","proprietary","98","178062"
"2265500","16107","CAPRI INSTITUTE OF HAIR DESIGN","NJ","proprietary","125","254481"
"259900","2599","CENTENARY COLLEGE","NJ","private 4 year","427","1063928"
"3324300","33243","CENTRAL CAREER SCHOOL","NJ","proprietary","41","78528"
"641000","6410","CHARLES E GREGORY SCHOOL OF NURSING (THE)","NJ","private 4 year","36","99464"
"1085100","16701","CHUBB INSTITUTE","NJ","proprietary","1429","2855493"
"264200","2642","COLLEGE OF NEW JERSEY (THE)","NJ","public 4 year","800","2205060"
"260000","2600","COLLEGE OF SAINT ELIZABETH","NJ","private 4 year","278","772167"
"2252700","15918","CONCORDE SCHOOL OF HAIR DESIGN","NJ","proprietary","238","522604"
"2248600","15857","COOPER HEALTH SYSTEM - CENTER FOR ALLIED HEALTH EDUCA","NJ","private 2 year","10","33350"
"3574400","35744","CORTIVA INSTITUTE - SOMERSET SCHOOL OF MASSAGE THERAP","NJ","proprietary","52","64906"
"772900","7106","COUNTY COLLEGE OF MORRIS","NJ","public 2 year","983","2179708"
"260100","2601","CUMBERLAND COUNTY COLLEGE","NJ","public 2 year","1331","3168796"
"2154000","15188","DIVERS ACADEMY OF THE EASTERN SEABOARD","NJ","proprietary","53","86554"
"1234600","12346","DOVER BUSINESS COLLEGE","NJ","proprietary","426","893657"
"2223900","15719","DRAKE COLLEGE OF BUSINESS","NJ","proprietary","1206","3016286"
"260300","2603","DREW UNIVERSITY","NJ","private 4 year","245","704175"
"2131100","14848","DUCRET SCHOOL OF THE ARTS","NJ","private 4 year","5","11038"
"3811300","38113","EASTERN SCHOOL OF ACUPUNCTURE AND TRADITIONAL MEDICIN","NJ","proprietary","7","18262"
"2291000","16176","ENGINE CITY TECHNICAL INSTITUTE","NJ","proprietary","76","157014"
"710700","7107","ESSEX COUNTY COLLEGE","NJ","public 2 year","4902","12330127"
"2261800","15969","EUROPEAN ACADEMY OF COSMETOLOGY","NJ","proprietary","98","210478"
"260700","2607","FAIRLEIGH DICKINSON UNIVERSITY","NJ","private 4 year","1401","3675232"
"261000","2610","FELICIAN COLLEGE","NJ","private 4 year","538","1452483"
"260800","2608","GEORGIAN COURT UNIVERSITY","NJ","private 4 year","591","1492878"
"750700","7507","GIBBS COLLEGE","NJ","proprietary","1402","3268413"
"690100","6901","GLOUCESTER COUNTY COLLEGE","NJ","public 2 year","1282","3044612"
"2104000","14575","HARRIS SCHOOL OF BUSINESS","NJ","proprietary","874","1790507"
"2186700","15442","HARRISON CAREER INSTITUTE","NJ","proprietary","130","254232"
