"OPE_ID","INSTITUTION NAME","INSTITUTION CITY","INSTITUTION STATE","INSTITUTION TYPE AND CONTROL","TOTAL AWARDS","TOTAL RECIPIENTS"
"1275000","EDISON COMMUNITY COLLEGE","PIQUA","OH","Public 2 Year","2893986","968"
"1276400","METROPLEX BEAUTY SCHOOL","MESQUITE","TX","Proprietary 2 Year","54056","16"
"1278300","OSWEGO COUNTY BOCES ADULT CAREERS","MEXICO","NY","Public 2 Year","236527","54"
"1281300","JOHN WOOD COMMUNITY COLLEGE","QUINCY","IL","Public 2 Year","3331647","1025"
"1282300","PAT GOINS RUSTON BEAUTY SCHOOL","RUSTON","LA","Proprietary 2 Year","245426","65"
"1284200","OXNARD COLLEGE","OXNARD","CA","Public 2 Year","9473875","2686"
"1284800","MOLER-HOLLYWOOD BEAUTY COLLEGE","CINCINNATI","OH","Proprietary 2 Year","157265","42"
"1285000","INTERNATIONAL SALON AND SPA ACADEMY","COLORADO SPRINGS","CO","Proprietary 2 Year","872000","264"
"1286000","ARKANSAS NORTHEASTERN COLLEGE","BLYTHEVILLE","AR","Public 2 Year","2198783","640"
"1287000","SOUTHERN STATE COMMUNITY COLLEGE","HILLSBORO","OH","Public 2 Year","3827374","1164"
"1287200","NORTH-WEST COLLEGE","POMONA","CA","Proprietary 2 Year","5298552","1415"
"1287500","PICKENS TECHNICAL COLLEGE","AURORA","CO","Public 2 Year","971038","339"
"1287900","PAT GOINS BENTON ROAD BEAUTY SCHOOL","BOSSIER CITY","LA","Proprietary 2 Year","257300","77"
"1288000","CELEBRITY STYLIST BEAUTY SCHOOL","MONROE","LA","Proprietary 2 Year","190414","50"
"1288100","MONTACHUSETT REG VOC TECH SCH","FITCHBURG","MA","Public 2 Year","125548","26"
"1289100","ANTONELLI COLLEGE","CINCINNATI","OH","Proprietary 2 Year","4595132","1206"
"1289600","VIRGINIA MARTI COLLEGE OF ART AND DESIGN","LAKEWOOD","OH","Proprietary 4 Year","435221","122"
"1290400","MONONGALIA CNTY TECH ED CTR","MORGANTOWN","WV","Public 2 Year","190252","44"
"1290500","ACADEMY OF CAREERS AND TECHNOLOGY","BECKLEY","WV","Public 2 Year","393836","119"
"1290700","LAKE TAHOE COMMUNITY COLLEGE","SOUTH LAKE TAHOE","CA","Public 2 Year","1613239","511"
"1291200","MTI COLLEGE","SACRAMENTO","CA","Proprietary 2 Year","2452513","740"
"1292900","SOUTH HILLS BEAUTY ACADEMY","PITTSBURGH","PA","Proprietary 2 Year","106092","31"
"1293000","CHARLES & SUE'S SCH OF HAIR DESIGN","BRYAN","TX","Proprietary 2 Year","152687","44"
"1293200","TINT SCHOOL OF MAKEUP & COSMETOLOGY","IRVING","TX","Proprietary 2 Year","587893","180"
"1294200","ROSEMEAD BEAUTY SCHOOL","ROSEMEAD","CA","Proprietary 2 Year","902209","225"
"1294800","ROB ROY ACADEMY","FALL RIVER","MA","Proprietary 2 Year","141251","49"
"1295400","HUDSON COUNTY COMMUNITY COLLEGE","JERSEY CITY","NJ","Public 2 Year","23043024","6115"
"1298400","PROFESSIONAL INSTITUTE OF BEAUTY","EL MONTE","CA","Proprietary 2 Year","439674","102"
"1298500","HAIR CALIFORNIA BEAUTY ACADEMY","ORANGE","CA","Proprietary 2 Year","38651","10"
"1298900","OCEANSIDE COLLEGE OF BEAUTY","OCEANSIDE","CA","Proprietary 2 Year","155322","40"
"1300300","NEILSON BEAUTY COLLEGE","DALLAS","TX","Proprietary 2 Year","78068","23"
"1300500","OLYMPIAN UNIVERSITY OF COSMETOLOGY","ALAMOGORDO","NM","Proprietary 2 Year","3468594","1018"
"1300600","LA' JAMES INTERNATIONAL COLLEGE-CF","CEDAR FALLS","IA","Proprietary 2 Year","146682","34"
"1300700","NAZARENE BIBLE COLLEGE","COLORADO SPRINGS","CO","Private 4 Year","854796","260"
"1300800","PHAGANS TIGARD BEAUTY SCHOOL","TIGARD","OR","Proprietary 2 Year","159507","35"
"1301000","LANCASTER BEAUTY SCHOOL","LANCASTER","CA","Proprietary 2 Year","608321","158"
"1301600","OGLE SCHOOL HAIR SKIN NAILS","ARLINGTON","TX","Proprietary 2 Year","2435915","669"
"1302200","CITY UNIVERSITY OF SEATTLE","SEATTLE","WA","Private 4 Year","740812","272"
"1302600","MACHZIKEI HADATH RABBINICAL COLLEGE","BROOKLYN","NY","Private 4 Year","716727","127"
"1302700","YESHIVATH VIZNITZ","MONSEY","NY","Private 4 Year","2684910","464"
"1302900","BORICUA COLLEGE","NEW YORK","NY","Private 4 Year","4317619","968"
"1303900","SOUTH UNIVERSITY","SAVANNAH","GA","Proprietary 4 Year","34698620","10453"
"1307400","AMERICAN BEAUTY COLLEGE","WEST COVINA","CA","Proprietary 2 Year","477342","132"
"1308800","CAPRI OAK FOREST COLLEGE OF BEAUTY","OAK FOREST","IL","Proprietary 2 Year","284814","77"
"1309500","SALON SUCCESS ACADEMY","CORONA","CA","Proprietary 2 Year","1126351","294"
"1313200","INTERNATIONAL CLG OF BROADCASTING","DAYTON","OH","Proprietary 2 Year","346973","79"
"1313400","YESHIVATH BETH MOSHE","SCRANTON","PA","Private 4 Year","96286","20"
"1318900","CONTINENTAL ACADEMIE OF HAIR DESIGN","HUDSON","NH","Proprietary 2 Year","75026","23"
"1320800","BAPTIST BIBLE COLLEGE","SPRINGFIELD","MO","Private 4 Year","855584","201"
"1321400","ROXBOROUGH MEM HOSP SCH OF NURSING","PHILADELPHIA","PA","Proprietary 2 Year","373255","82"
"1321800","M J MURPHY BTY CLG MT PLEASANT","MOUNT PLEASANT","MI","Proprietary 2 Year","179187","46"
"1323100","UNIVERSITY OF HOUSTON-VICTORIA","VICTORIA","TX","Public 4 Year","6346387","1624"
"1323200","ACADEMY OF HAIR DESIGN","LAS VEGAS","NV","Proprietary 2 Year","738846","198"
"1323400","LORENZO WALKER TECHNICAL COLLEGE","NAPLES","FL","Public 2 Year","604735","175"
"1324000","LYTLE'S REDWOOD EMPIRE BEAUTY CLG","SANTA ROSA","CA","Proprietary 2 Year","242176","67"
"1326300","SOUTH HILLS SCHOOL OF BUSINESS & TECHNOL","STATE COLLEGE","PA","Proprietary 2 Year","1616595","453"
"1465900","OGLALA LAKOTA COLLEGE","KYLE","SD","Public 4 Year","3575912","944"
"1536100","GUAM COMMUNITY COLLEGE","BARRIGADA","GU","Public 2 Year","5799044","1598"
"2050300","ACADEMY COLLEGE","BLOOMINGTON","MN","Proprietary 4 Year","126223","41"
"2052000","BRIGHTWOOD COLLEGE","DAYTON","OH","Proprietary 2 Year","1180266","331"
"2052200","BLACK RIVER TECHNICAL COLLEGE","POCAHONTAS","AR","Public 2 Year","3741205","993"
"2052700","NORTHEAST TECHNOLOGY CENTER","PRYOR","OK","Public 2 Year","646487","210"
"2053000","LIBERTY UNIVERSITY","LYNCHBURG","VA","Private 4 Year","91986361","26543"
"2053700","EASTWICK COLLEGE","RAMSEY","NJ","Proprietary 4 Year","1667460","505"
"2054300","TRUMBULL BUSINESS COLLEGE","WARREN","OH","Proprietary 2 Year","399709","122"
"2055200","HARRINGTON COLLEGE OF DESIGN","CHICAGO","IL","Proprietary 4 Year","7893","3"
"2055400","BOSSIER PARISH COMMUNITY COLLEGE","BOSSIER CITY","LA","Public 2 Year","15075541","4210"
"2055500","DELTA SCH OF BUSINESS & TECHNOLOGY","LAKE CHARLES","LA","Proprietary 2 Year","609231","174"
"2056100","FOUR RIVERS CAREER CENTER","WASHINGTON","MO","Public 2 Year","109465","21"
"2056400","CAPRI COSMETOLOGY LEARNING CENTER","NANUET","NY","Proprietary 2 Year","697754","200"
"2056500","MITCHELL'S HAIR STYLING ACADEMY","WILSON","NC","Proprietary 2 Year","202933","54"
"2056800","DAYMAR COLLEGE","NEW BOSTON","OH","Proprietary 2 Year","600170","156"
"2057400","ROANE-JACKSON TECHNICAL CENTER","LEROY","WV","Public 2 Year","94219","22"
"2058600","CONLEE'S COLLEGE OF COSMETOLOGY","KERRVILLE","TX","Proprietary 2 Year","105939","28"
"2060300","MICHIGAN INSTITUTE OF AERONAUTICS","CANTON","MI","Proprietary 2 Year","2640154","676"
"2060800","MERIDIAN TECHNOLOGY CENTER","STILLWATER","OK","Public 2 Year","333340","100"
"2060900","BROWN CLG OF COURT REPORTING & M.T.","ATLANTA","GA","Proprietary 2 Year","570335","179"
"2061000","VENUS BEAUTY ACADEMY","SHARON HILL","PA","Proprietary 2 Year","268790","77"
"2061600","WAYNES COLLEGE OF BEAUTY","SALINAS","CA","Proprietary 2 Year","134699","34"
"2061800","ROMAN ACADEMY OF BEAUTY CULTURE","HAWTHORNE","NJ","Proprietary 2 Year","206684","75"
"2063000","MONTSERRAT COLLEGE OF ART","BEVERLY","MA","Private 4 Year","677305","146"
"2063100","MBTI BUSINESS TRAINING INSTITUTE","SAN JUAN","PR","Proprietary 2 Year","1388701","480"
"2063500","COASTLINE COMMUNITY COLLEGE","FOUNTAIN VALLEY","CA","Public 2 Year","7838242","2622"
"2064300","SIERRA COLLEGE OF BEAUTY","MERCED","CA","Proprietary 2 Year","594467","142"
"2065300","PRESCOTT COLLEGE","PRESCOTT","AZ","Private 4 Year","729553","198"
"2065700","CALIFORNIA BEAUTY COLLEGE","MODESTO","CA","Proprietary 2 Year","254103","67"
"2066100","OHIO STATE COLLEGE/BARBER STYLING","COLUMBUS","OH","Proprietary 2 Year","785857","191"
"2066200","THE NEW SCHOOL","NEW YORK","NY","Private 4 Year","6930088","1578"
"2068000","UNITED TECHNICAL CENTER","CLARKSBURG","WV","Public 2 Year","118196","26"
"2068200","COX HEALTH - COX COLLEGE","SPRINGFIELD","MO","Private 4 Year","1059330","324"
"2068300","DOUGLAS SCHOOL OF BUSINESS","MONESSEN","PA","Proprietary 2 Year","777131","184"
"2069000","NEW YORK SCHOOL OF INTERIOR DESIGN","NEW YORK","NY","Private 4 Year","189271","55"
"2069300","VATTEROTT COLLEGE","QUINCY","IL","Proprietary 2 Year","1919283","504"
"2070500","CONCORDIA UNIVERSITY","IRVINE","CA","Private 4 Year","2473089","601"
"2073200","TELSHE YESHIVA-CHICAGO","CHICAGO","IL","Private 4 Year","154914","38"
"2073300","GALLIA-JACKSON-VINTON SCH ADULT ED","RIO GRANDE","OH","Public 2 Year","351487","92"
"2073400","CARVER CAREER TECH ED CTR","CHARLESTON","WV","Public 2 Year","694721","152"
"2073500","UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE","BATESVILLE","AR","Public 2 Year","2844254","799"
"2073700","NORTHWEST TECHNICAL INSTITUTE","SPRINGDALE","AR","Public 2 Year","573256","167"
"2073900","WOR-WIC COMMUNITY COLLEGE","SALISBURY","MD","Public 2 Year","4856647","1747"
"2074000","BRANFORD HALL CAREER INSTITUTE","BRANFORD","CT","Proprietary 2 Year","7150661","2282"
"2074400","IL EASTERN COMM COLGS-FRONTIER","FAIRFIELD","IL","Public 2 Year","781691","213"
"2074600","SOUTH ARKANSAS COMMUNITY COLLEGE","EL DORADO","AR","Public 2 Year","2761286","755"
"2074800","LIFE UNIVERSITY","MARIETTA","GA","Private 4 Year","1515112","378"
"2074900","CHRIS' BEAUTY COLLEGE","GULFPORT","MS","Proprietary 2 Year","282200","74"
"2075300","PULASKI TECHNICAL COLLEGE","NORTH LITTLE ROCK","AR","Public 2 Year","15008615","4207"
"2075700","BRIARCLIFFE COLLEGE","BETHPAGE","NY","Proprietary 4 Year","1676033","416"
"2075800","SOUTHERN CA INST OF ARCHITECTURE","LOS ANGELES","CA","Private 4 Year","272312","58"
"2077100","MILWAUKEE INST OF ART & DESIGN","MILWAUKEE","WI","Private 4 Year","1281896","290"
"2077400","NORTH LAKE COLLEGE","IRVING","TX","Public 2 Year","8698556","2562"
"2078800","COLLECTIV HAIR DRESSING ACADEMY","MIDVALE","UT","Proprietary 2 Year","135717","32"
"2078900","ART INSTITUTE OF COLORADO (THE)","DENVER","CO","Proprietary 4 Year","1846543","514"
"2079400","EMPIRE BEAUTY SCHOOL","FRAMINGHAM","MA","Proprietary 2 Year","5425931","1512"
"2079700","COLLEGE OF HAIR DESIGN","LINCOLN","NE","Proprietary 2 Year","651287","155"
"2081400","ARLINGTON BAPTIST COLLEGE","ARLINGTON","TX","Private 4 Year","371107","97"
"2083600","BRIGHTWOOD COLLEGE","BELTSVILLE","MD","Proprietary 2 Year","1691737","490"
"2083900","NORTHERN NEW MEXICO COLLEGE","EL RITO","NM","Public 4 Year","2456047","600"
"2084800","RAVENSCROFT BEAUTY COLLEGE","FORT WAYNE","IN","Proprietary 2 Year","650973","210"
"2087000","OZARKA COLLEGE","MELBOURNE","AR","Public 2 Year","3102519","876"
"2089600","CONCORDE CAREER INSTITUTE","JACKSONVILLE","FL","Proprietary 2 Year","3835223","1021"
"2090200","TRIANGLE TECH","ERIE","PA","Proprietary 2 Year","114005","35"
"2090300","CAPRI COLLEGE","CEDAR RAPIDS","IA","Proprietary 2 Year","406131","103"
"2090700","CLEVELAND CHIROPRACTIC COLLEGE","OVERLAND PARK","KS","Private 4 Year","103701","28"
"2091200","ELEGANCE INTERNATIONAL","HOLLYWOOD","CA","Proprietary 2 Year","1133317","328"
"2091700","BRIGHTWOOD COLLEGE","SAN DIEGO","CA","Proprietary 2 Year","4126288","1134"
"2092100","MASSACHUSETTS SCHOOL OF BARBERING","QUINCY","MA","Proprietary 2 Year","166302","54"
"2092300","HOHOKUS SCHOOL - RETS/NUTLEY","NUTLEY","NJ","Proprietary 2 Year","1657898","456"
"2092400","RIDLEY-LOWELL SCHOOL OF BUSINESS","BINGHAMTON","NY","Proprietary 2 Year","146331","40"
"2092500","LAUREL TECHNICAL INSTITUTE","SHARON","PA","Proprietary 2 Year","1212503","298"
"2092800","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","WHITEVILLE","TN","Public 2 Year","473079","146"
"2093700","LONG ISLAND BUSINESS INSTITUTE","COMMACK","NY","Proprietary 2 Year","6325768","1537"
"2097300","HASTINGS BEAUTY SCHOOL","HASTINGS","MN","Proprietary 4 Year","83834","23"
"2098300","WESTERN TECHNICAL COLLEGE","EL PASO","TX","Proprietary 4 Year","8006954","1787"
"2098400","HERKIMER COUNTY BOCES","HERKIMER","NY","Public 2 Year","232109","67"
"2098800","UNIVERSITY OF PHOENIX","PHOENIX","AZ","Proprietary 4 Year","287253515","77871"
"2099200","AMERICAN CONSERVATORY THEATER","SAN FRANCISCO","CA","Private 4 Year","5765","1"
"2099500","CENTRAL COMMUNITY COLLEGE-ALL CAMPUSES","GRAND ISLAND","NE","Public 2 Year","6476953","2011"
"2099700","ROSS MEDICAL EDUCATION CENTER","FLINT","MI","Proprietary 2 Year","4688625","1228"
"2100000","POLYTECHNIC UNIVERSITY OF PR","HATO REY","PR","Private 4 Year","8715267","2422"
"2100200","BROOKHAVEN COLLEGE","FARMERS BRANCH","TX","Public 2 Year","6647693","2097"
"2100300","MED-ASSIST SCHOOL OF HAWAII","HONOLULU","HI","Proprietary 2 Year","132962","31"
"2100500","UNIVERSAL TECHNICAL INSTITUTE","PHOENIX","AZ","Proprietary 2 Year","16246743","4136"
"2100600","CARRINGTON COLLEGE","PHOENIX","AZ","Proprietary 2 Year","9867925","2781"
"2101000","NORTHWEST COLLEGE OF HAIR DESIGN","CLACKAMAS","OR","Proprietary 2 Year","2196794","557"
"2103500","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY","MURFREESBORO","TN","Public 2 Year","981125","305"
"2103700","CAPRI INSTITUTE OF HAIR DESIGN","PARAMUS","NJ","Proprietary 2 Year","228319","76"
"2104000","HARRIS SCHOOL OF BUSINESS","CHERRY HILL","NJ","Proprietary 2 Year","5572174","1624"
"2104300","OTSEGO AREA SCHOOL OF PRAC NURSING","STAMFORD","NY","Public 2 Year","119280","24"
"2104400","SPA TECH INSTITUTE","WESTBROOK","ME","Proprietary 2 Year","807960","305"
"2104900","SUMNER COLLEGE","PORTLAND","OR","Proprietary 2 Year","666233","181"
"2105300","EVERGREEN BEAUTY AND BARBER COLLEGE","BELLEVUE","WA","Proprietary 2 Year","168012","43"
"2105900","HAIR DESIGN INSTITUTE AT FIFTH AVE","BROOKLYN","NY","Proprietary 2 Year","594411","169"
"2106100","COLLEGE OF COSMETOLOGY","KLAMATH FALLS","OR","Proprietary 2 Year","193648","46"
"2106400","O'MORE COLLEGE OF DESIGN","FRANKLIN","TN","Private 4 Year","262928","59"
"2106600","AMERICAN INSTITUTE","WEST HARTFORD","CT","Proprietary 2 Year","3888673","1531"
"2106800","BRAMSON ORT COLLEGE MAIN CAMPUS-01","FOREST HILLS","NY","Private 2 Year","1186382","322"
"2107300","PENNSYLVANIA ACADEMY OF FINE ARTS","PHILADELPHIA","PA","Private 4 Year","254080","55"
"2107700","TRUCKEE MEADOWS COMMUNITY CLG","RENO","NV","Public 4 Year","8527694","2913"
"2107800","UNIVERSITY OF HAWAII - WEST OAHU","KAPOLEI","HI","Public 4 Year","4459913","1163"
"2108800","WARDS CORNER BEAUTY ACADEMY","NORFOLK","VA","Proprietary 2 Year","138638","48"
"2110200","COLUMBIA COLLEGE","TARZANA","CA","Private 4 Year","678881","170"
"2110700","CLEVELAND INST OF DENTAL-MED ASST","CLEVELAND","OH","Proprietary 2 Year","1408537","337"
"2110800","CALIFORNIA COLLEGE SAN DIEGO","SAN DIEGO","CA","Proprietary 4 Year","4848573","1216"
"2110900","CATTARAUGUS/ALLEGANY BOCES","OLEAN","NY","Public 2 Year","186115","56"
"2111100","RICH MOUNTAIN COMMUNITY COLLEGE","MENA","AR","Public 2 Year","1502071","393"
"2111300","CUYAMACA COLLEGE","EL CAJON","CA","Public 2 Year","12224393","3177"
"2111600","DANVILLE REGIONAL MEDICAL CENTER SCHOOL","DANVILLE","VA","Proprietary 2 Year","23337","7"
"2112200","GREAT LAKES INSTITUTE OF TECHNOLOGY","ERIE","PA","Proprietary 2 Year","1264523","348"
"2112300","RIDLEY LOWELL BUSINESS & TECH INST","NEW LONDON","CT","Proprietary 2 Year","1902461","548"
"2112700","NORTH HAVEN ACADEMY","NORTH HAVEN","CT","Proprietary 2 Year","432372","111"
"2113600","AMERICAN INTERCONTINENTAL UNIVERSITY","SCHAUMBURG","IL","Proprietary 4 Year","50859119","14513"
"2113800","ROBERTO-VENN SCH OF LUTHIERY","PHOENIX","AZ","Proprietary 2 Year","63690","17"
"2114200","JOHNSON COLLEGE","SCRANTON","PA","Private 2 Year","988111","253"
"2115300","PINELLAS TECHNICAL EDUCATION CENTERS - S","ST PETERSBURG","FL","Public 2 Year","1719798","500"
"2115400","BRIDGERLAND APPLIED TECHNOLOGY COLLEGE","LOGAN","UT","Public 2 Year","923443","299"
"2116000","SANFORD-BROWN COLLEGE","ATLANTA","GA","Proprietary 2 Year","69862","27"
"2116300","PUEBLO COMMUNITY COLLEGE","PUEBLO","CO","Public 4 Year","9694542","3074"
"2116900","UPPER VALLEY JVS","PIQUA","OH","Public 2 Year","368604","108"
"2117100","ART INSTITUTE OF HOUSTON","HOUSTON","TX","Proprietary 4 Year","9257076","2440"
"2117300","GREAT OAKS INSTITUTE OF TECHNOLOGY","CINCINNATI","OH","Public 2 Year","560106","141"
"2117400","BECK AREA CAREER CENTER","RED BUD","IL","Public 2 Year","298628","71"
"2117500","NAROPA UNIVERSITY","BOULDER","CO","Private 4 Year","951272","225"
"2117800","AVEDA INSTITUTE LAFAYETTE","LAFAYETTE","LA","Proprietary 2 Year","497016","131"
"2118000","LEVITTOWN BEAUTY ACADEMY LLC","LEVITTOWN","PA","Proprietary 2 Year","137334","40"
"2119100","MISSION COLLEGE","SANTA CLARA","CA","Public 2 Year","5658196","1645"
"2119200","COURT REPORTING INSTITUTE OF ST LOUIS","CLAYTON","MO","Proprietary 2 Year","178998","76"
"2119300","PA ACAD OF COSMETOLOGY ARTS & SCI","JOHNSTOWN","PA","Proprietary 2 Year","216574","61"
"2120700","SAN JOAQUIN VALLEY COLLEGE","VISALIA","CA","Proprietary 4 Year","24817235","6072"
"2121100","MIDWEST INSTITUTE","KIRKWOOD","MO","Proprietary 2 Year","823589","204"
"2122000","NEW ENGLAND HAIR ACADEMY","MALDEN","MA","Proprietary 2 Year","415796","126"
"2123200","AVEDA INSTITUTE","MINNEAPOLIS","MN","Proprietary 2 Year","695550","199"
"2124000","ORANGE ULSTER BOCES SCH OF PRAC NRS","GOSHEN","NY","Public 2 Year","206808","55"
"2124400","UNIVERSITY OF SPA & COSMETOLOGY ART","SPRINGFIELD","IL","Proprietary 2 Year","428225","132"
"2124500","FRANKLIN TECHNOLOGY CENTER","JOPLIN","MO","Public 2 Year","469387","107"
"2125000","CAREER ACADEMY OF BEAUTY","WEST GARDEN GROVE","CA","Proprietary 2 Year","488190","153"
"2125200","SCHOOL OF NURSING BEEBE MEDICAL CENTER","LEWES","DE","Private 2 Year","47176","13"
"2125300","NASHVILLE CLG OF MEDICAL CAREERS","MADISON","TN","Proprietary 2 Year","413041","107"
"2125500","CIRCLE IN THE SQUARE THEATRE SCHOOL","NEW YORK","NY","Private 2 Year","53688","13"
"2125600","MICHIGAN COLLEGE OF BEAUTY","TROY","MI","Proprietary 2 Year","749621","221"
"2126300","MADISON-ONEIDA BOCES PRAC NRS","VERONA","NY","Public 2 Year","158586","34"
"2126500","ENID BEAUTY COLLEGE","ENID","OK","Proprietary 2 Year","210625","50"
"2127400","YORK TECHNICAL INSTITUTE","YORK","PA","Proprietary 2 Year","3374470","975"
"2128300","INSTITUTE FOR BUSINESS & TECHNOLOGY","SANTA CLARA","CA","Proprietary 2 Year","3571631","995"
"2128600","THE ART INSTITUTE OF CINCINNATI","CINCINNATI","OH","Proprietary 4 Year","60775","14"
"2128700","CENTRAL SCHOOL OF PRACTICAL NURSING","NORFOLK","VA","Public 2 Year","129299","31"
"2129000","TRIANGLE TECH","GREENSBURG","PA","Proprietary 2 Year","1028239","272"
"2131600","PENNCO TECH","BLACKWOOD","NJ","Proprietary 2 Year","2533783","690"
"2132300","FORTIS INSTITUTE","WAYNE","NJ","Proprietary 2 Year","3001011","891"
"2132800","NAT'L CONSERVATORY DRAMATIC ARTS","WASHINGTON","DC","Private 2 Year","71951","16"
"2134500","LA JAMES INTERNATIONAL COLLEGE - DAV","DAVENPORT","IA","Proprietary 2 Year","316406","78"
"2134800","OLD TOWN BARBER AND BEAUTY COLLEGE","WICHITA","KS","Proprietary 2 Year","264498","64"
"2136600","WISCONSIN LUTHERAN COLLEGE","MILWAUKEE","WI","Private 4 Year","1144259","316"
"2137000","ROB ROY ACADEMY","TAUNTON","MA","Proprietary 2 Year","66191","23"
"2137100","BLACK HILLS BEAUTY COLLEGE","RAPID CITY","SD","Proprietary 2 Year","248526","61"
"2138300","PALO ALTO UNIVERSITY","PALO ALTO","CA","Private 4 Year","336115","80"
"2139500","HAWAII INSTITUTE OF HAIR DESIGN","HONOLULU","HI","Proprietary 2 Year","469497","113"
"2140000","RIVERSIDE SCHOOL OF HEALTH CAREERS","NEWPORT NEWS","VA","Private 2 Year","310848","97"
"2140400","ST JOSEPH SCH OF PRAC NRSG","NASHUA","NH","Private 2 Year","260615","81"
"2140700","CANTON CITY SCHOOLS ADULT CAREER & TECH","CANTON","OH","Public 2 Year","374339","82"
"2140800","MARTIN UNIVERSITY","INDIANAPOLIS","IN","Private 4 Year","1117049","305"
"2141500","SAVANNAH COLLEGE OF ART & DESIGN","SAVANNAH","GA","Private 4 Year","9363125","2344"
"2142200","LEX LA RAY TECHNICAL CENTER","LEXINGTON","MO","Public 2 Year","96607","27"
"2143400","SALISH KOOTENAI COLLEGE","PABLO","MT","Public 4 Year","2290962","544"
"2143500","STERLING COLLEGE","CRAFTSBURY COMMON","VT","Private 4 Year","354254","81"
"2143700","SINTE GLESKA UNIVERSITY","ROSEBUD","SD","Public 4 Year","1060429","286"
"2144000","BEAUTY INSTITUTE (THE)","ALLENTOWN","PA","Proprietary 2 Year","448665","130"
"2144800","VET TECH INSTITUTE OF HOUSTON","HOUSTON","TX","Proprietary 2 Year","920375","227"
"2145100","SCOTT COLLEGE OF COSMETOLOGY","WHEELING","WV","Proprietary 2 Year","195598","47"
"2145800","CAYUGA ONONDAGA BOCES","AUBURN","NY","Public 2 Year","151580","45"
"2146000","WAYNE-FINGER LAKES BOCES","NEWARK","NY","Public 2 Year","601049","192"
"2146400","INSTITUTE OF AMERICAN INDIAN ARTS","SANTA FE","NM","Public 4 Year","1008019","233"
"2146600","SOUTH MOUNTAIN COMMUNITY COLLEGE","PHOENIX","AZ","Public 2 Year","7111647","2052"
"2146800","JOE KUBERT SCH OF CARTOON & GRAPHIC","DOVER","NJ","Proprietary 2 Year","161815","35"
"2148200","FASHION FOCUS HAIR ACADEMY","SARASOTA","FL","Proprietary 2 Year","183291","46"
"2148700","CONNECTICUT INST OF HAIR DESIGN","WOLCOTT","CT","Proprietary 2 Year","2853","3"
"2149900","PAUL MITCHELL THE SCHOOL-JACKSONVILLE","JACKSONVILLE","FL","Proprietary 2 Year","1496977","407"
"2150600","COSMETOLOGY AND SPA INSTITUTE (THE)","CRYSTAL LAKE","IL","Proprietary 2 Year","711759","192"
"2151500","CENTRAL SUSQUEHANNA LPN CENTER","LEWISBURG","PA","Public 2 Year","297009","83"
"2151900","KEISER  UNIVERSITY","FORT LAUDERDALE","FL","Private 4 Year","58759301","14773"
"2152000","YESHIVA SHAAR HATORAH ITRI TORAH","KEW GARDENS","NY","Private 4 Year","40705","7"
"2153100","PAUL MITCHELL THE SCHOOL - MURFREESBORO","MURFREESBORO","TN","Proprietary 2 Year","663270","179"
"2153600","BROOME-TIOGA BOCES PN PROG","BINGHAMTON","NY","Public 2 Year","153128","48"
"2154000","DIVERS ACAD OF EASTERN SEABOARD","ERIAL","NJ","Proprietary 2 Year","145038","38"
"2154400","BEAU MONDE COLLEGE OF HAIR DESIGN","PORTLAND","OR","Proprietary 2 Year","317175","86"
"2155300","CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOG","LOS ANGELES","CA","Private 4 Year","363941","105"
"2156200","DELTA - MONTROSE TECHNICAL COLLEGE","DELTA","CO","Public 2 Year","309801","93"
"2156600","DAVIS APPLIED TECHNOLOGY COLLEGE","KAYSVILLE","UT","Public 2 Year","967339","372"
"2157100","CONCORDE CAREER COLLEGE","MEMPHIS","TN","Proprietary 2 Year","7417461","1871"
"2157900","ROCHESTER GENERAL HOSPITAL","ROCHESTER","NY","Private 2 Year","297001","72"
"2158200","WSHNGTN-SARTGA-WARN-HMLTN-ESX BOCES","HUDSON FALLS","NY","Public 2 Year","103458","21"
"2158300","JUNIATA-MIFFLIN CO AREA VOC TECH","LEWISTOWN","PA","Public 2 Year","139703","45"
"2158400","HARRISON COLLEGE","INDIANAPOLIS","IN","Proprietary 4 Year","11875959","3433"
"2158500","OHIO BUSINESS COLLEGE","SHEFFIELD","OH","Proprietary 2 Year","2763692","807"
"2158600","MR BELA'S SCHOOL OF COSMETOLOGY","WARREN","MI","Proprietary 2 Year","204855","70"
"2158800","DON ROBERTS BEAUTY SCHOOLS","VALPARAISO","IN","Proprietary 2 Year","82595","21"
"2159100","APPALACHIAN BEAUTY SCHOOL, INC.","SOUTH WILLIAMSON","KY","Proprietary 2 Year","82553","20"
"2159600","BAPTIST COLLEGE OF FLORIDA (THE)","GRACEVILLE","FL","Private 4 Year","999122","265"
"2159700","NEW HOPE CHRISTIAN COLLEGE","EUGENE","OR","Private 4 Year","323137","79"
"2159800","COSMETOLOGY CAREERS UNLTD - HIBBING","HIBBING","MN","Proprietary 2 Year","110658","27"
"2160100","GENEVA GENERAL HOSPITAL","GENEVA","NY","Private 2 Year","301914","98"
"2160300","SANFORD-BROWN COLLEGE","CHICAGO","IL","Proprietary 4 Year","123647","32"
"2160900","PCI ACADEMY","AMES","IA","Proprietary 2 Year","537504","147"
